worker_ref_id,bonus_amount,bonus_date
3612,2481,38:40.5
4779,7283,36:08.1
2514,8530,19:20.4
8197,7386,52:55.5
581,1238,17:03.7
8796,1936,58:51.0
4989,5727,10:37.1
1766,4095,28:25.4
2856,7893,03:59.8
6505,7871,44:28.5
1511,2714,18:52.9
9686,6771,52:46.4
6207,8855,17:15.4
8638,2768,08:12.8
8941,5876,58:49.4
8809,7201,44:19.7
1212,4747,45:27.6
6262,5898,45:06.1
8608,2755,13:42.3
7157,7488,14:45.8
3224,5250,18:26.0
6069,6170,40:10.4
79,1001,02:57.6
6022,6405,43:10.8
9218,9258,34:16.1
3929,4223,28:29.2
7774,3459,34:24.4
613,4449,57:49.0
5083,1072,12:42.3
243,5803,54:39.5
997,5710,28:23.7
2079,6687,09:48.1
1318,1011,48:03.1
338,4489,51:02.4
491,8723,36:03.6
7139,7921,06:22.6
877,5656,19:30.0
6410,1589,27:21.7
2218,7269,21:08.3
4741,8029,19:51.1
1567,9672,52:55.0
7152,8771,08:19.3
2956,9061,43:37.7
4365,9366,59:10.7
1559,1927,42:30.8
219,1044,55:19.4
5446,4906,40:10.0
11,5623,41:57.1
514,4039,07:38.9
2598,6221,54:44.9
9981,1627,19:03.0
5499,8648,37:46.2
4697,9958,05:16.1
1606,4841,57:53.3
6007,9919,30:32.3
4545,6771,38:26.2
6933,6316,10:53.1
5975,6362,19:11.8
1644,9683,47:10.7
4659,1568,14:43.8
309,8157,27:11.0
6388,4649,51:05.8
1129,8605,26:29.5
7616,4457,09:23.1
6180,2008,25:42.5
2940,2330,02:32.5
9476,1532,14:39.4
7503,5127,19:40.5
1886,9747,41:04.0
2806,1489,09:20.1
8007,2516,18:12.0
2622,5908,45:16.8
1751,7099,06:41.7
2626,3168,06:59.4
2012,8362,57:32.9
2222,7846,36:26.3
1799,4052,52:54.0
1871,9864,22:54.6
9525,3896,25:07.2
4568,7481,21:43.6
3342,8579,18:39.7
5541,8057,05:54.5
8082,7417,57:47.5
2337,2488,56:25.7
5916,3105,45:36.9
8367,9572,23:58.1
4359,3180,17:42.3
5144,9940,27:00.9
5993,4329,24:37.3
2602,8756,28:05.6
3404,3579,40:53.9
8022,8725,09:42.1
6202,2411,21:07.1
6759,1845,28:28.2
2446,8472,22:54.2
3064,4385,22:32.7
6165,9347,32:37.9
1908,3356,48:12.3
8934,3696,20:34.9
9364,1682,11:18.4
1190,7811,03:07.7
236,1199,43:22.8
3868,1057,47:50.2
3088,8343,54:03.8
1000,9974,00:32.7
7797,4709,14:19.4
9314,7092,41:50.2
5049,4512,03:46.4
9207,4985,50:35.9
9671,4093,14:03.5
2602,2165,07:31.5
8034,9825,55:13.3
6546,5418,39:49.5
3177,2133,57:48.8
8615,2503,57:52.0
1834,8361,49:37.5
5448,1587,11:33.8
4735,3459,18:29.4
1215,6750,09:47.8
3222,3568,30:04.1
3379,6540,41:27.0
6497,1656,30:11.9
4883,4424,17:20.6
9678,2155,58:13.7
950,8814,31:19.4
4865,5280,50:23.7
1016,5039,45:46.9
7763,7946,45:53.2
9547,2790,46:48.3
2908,7169,36:33.5
1044,7153,36:11.7
6274,4635,31:28.9
1192,6285,41:09.3
1126,5734,02:14.7
1540,2132,36:00.9
3415,2742,18:10.4
4834,8190,09:25.6
1704,4382,05:37.5
4137,9787,32:32.5
6584,8873,51:37.4
213,8660,26:41.9
2860,9712,16:16.0
6545,5786,28:08.5
1997,4526,03:46.3
807,2897,54:17.3
5524,7854,07:54.9
3128,8663,03:41.8
480,1834,49:07.2
7186,5493,23:07.9
7023,5090,14:15.2
1647,8259,01:30.5
400,9453,06:37.6
1329,3809,15:28.4
9791,1857,01:53.8
7928,5732,25:05.6
3813,5347,24:31.1
3284,8158,59:06.1
4141,6662,26:05.2
3200,3828,52:12.7
7786,6038,55:37.0
3713,2411,48:45.7
8657,8261,49:26.1
2183,7441,05:48.5
3997,1422,18:53.1
7831,6595,11:16.9
7770,1167,51:40.1
5589,4184,19:28.7
9029,9730,36:43.7
3562,6391,25:52.9
4146,8352,52:35.2
1304,3908,19:56.4
9811,2851,46:59.8
5380,3281,49:01.2
7816,6634,43:40.4
9759,7567,23:53.6
1885,5172,50:56.0
917,2774,25:39.0
5502,3560,47:19.4
3026,4079,25:09.5
1779,2068,11:57.4
1094,3448,39:39.6
7213,2130,03:27.1
196,8757,09:09.9
6952,5923,15:15.7
5095,4326,24:28.8
6909,9565,51:19.8
5810,1394,22:42.3
6166,5855,31:04.0
8081,1067,29:06.2
6703,1372,53:19.2
4108,1520,23:18.2
86,2557,15:06.6
9328,1534,08:39.2
8527,9268,03:19.8
625,6853,11:53.9
8469,8002,46:19.3
6536,9126,04:39.6
2374,4594,05:50.7
2485,3654,07:18.1
3270,9872,12:53.7
8259,1957,03:32.7
5068,5455,16:04.9
2417,3360,19:36.0
7165,5239,10:50.8
3934,6170,53:06.2
8466,5613,29:00.1
7206,6695,54:25.5
8439,8685,47:10.7
6988,9687,23:01.8
1731,3286,25:21.5
1108,9198,02:28.1
5928,3011,54:15.9
3326,3644,52:03.1
7324,8263,53:06.2
4766,5996,34:14.8
392,8904,56:23.5
2114,4307,15:47.3
8261,9708,27:40.1
6524,3491,47:53.6
4844,1225,10:19.5
4553,6471,21:47.7
9256,6147,48:04.6
7639,1696,39:16.8
2687,8548,28:07.9
2306,5107,57:55.0
2279,3595,08:20.7
3967,4786,35:42.7
8056,4957,45:58.7
5767,1710,30:37.2
6858,8682,32:24.5
7163,4853,54:19.8
3048,8712,19:04.6
4245,7075,26:50.8
3512,8191,46:58.3
6386,8595,38:05.5
6198,8112,10:55.9
9074,2982,54:02.9
367,3385,53:56.5
7858,9074,53:18.4
7995,6299,33:00.0
9674,2291,03:35.1
5249,4997,48:20.3
1940,7545,50:50.2
896,4379,54:42.5
722,1784,36:31.9
501,1133,09:22.5
2103,4626,03:58.4
1238,7827,12:52.9
1914,2423,24:43.5
1477,6098,49:52.6
7735,3680,37:35.5
411,4217,54:32.1
9220,2531,55:13.2
7035,1847,19:46.9
6506,6921,50:01.1
5338,3320,55:21.5
2805,3935,48:27.3
7431,4749,43:17.3
4091,1090,45:55.8
6892,5744,32:52.5
2876,8390,33:17.1
9429,8842,37:56.8
5578,6025,45:32.8
2385,8141,12:37.8
214,4449,02:53.3
8746,8785,33:26.0
1722,7547,47:01.2
5110,7835,19:54.5
7934,3630,31:48.2
7064,4741,01:53.0
5024,2662,51:48.3
9101,2209,07:50.5
7252,7476,44:33.1
5091,3228,15:32.5
3255,6183,25:41.2
2987,4721,42:33.8
971,3693,22:54.8
7038,7907,58:09.4
9676,2110,41:23.6
3560,7584,32:59.8
8880,6438,20:05.7
6408,1351,30:16.9
4442,2160,50:53.2
6269,2350,04:21.1
6414,5916,33:20.0
7871,9478,45:04.9
1746,1034,24:15.6
6139,7819,49:16.4
8815,5012,01:54.4
2833,4194,19:17.8
3532,7165,47:33.6
6275,6468,13:53.7
5103,8579,53:33.9
56,2982,05:10.8
723,3126,49:14.1
3546,4963,14:12.9
8519,9040,44:51.7
8065,6152,50:02.8
3981,2333,53:55.6
2160,3685,55:29.8
1270,9263,51:07.5
1912,9411,00:24.5
8231,1139,04:32.8
7904,7962,39:27.8
6008,8377,23:19.6
807,5138,00:03.1
2576,9391,56:10.5
8412,5377,53:36.8
1432,8550,43:13.4
971,3888,24:55.0
4346,2962,35:55.9
1623,1069,10:27.6
3600,6811,24:20.1
9575,8887,51:25.0
6353,8687,14:37.6
7026,6720,07:35.4
6309,4541,24:12.8
5098,5224,17:36.0
2734,3302,48:29.8
5823,7778,48:36.2
876,4052,42:36.0
9920,3839,34:27.6
5417,2190,47:39.4
5010,6606,25:39.1
5895,4838,02:27.3
2518,3716,08:05.5
1590,1827,57:24.0
3789,1107,24:30.9
6194,3895,28:22.8
3018,4061,55:51.4
5005,5615,58:18.6
8154,1857,05:53.0
3873,7895,21:52.6
842,2007,18:59.2
3656,3087,50:13.1
8857,9465,34:53.9
2980,2977,28:57.2
3339,9719,50:45.8
744,2877,26:59.4
2798,4420,28:24.5
4514,9641,58:05.2
4281,9242,14:49.5
6795,9274,19:41.4
6833,7058,42:05.4
4474,3091,53:14.4
1723,3811,02:51.0
3941,6437,53:42.5
8119,5142,47:42.9
3049,5592,11:06.6
7946,1145,43:39.0
1755,3434,01:07.9
5717,9991,09:42.9
5899,5960,00:09.8
763,6424,25:37.5
7454,4398,53:34.2
68,8489,27:38.3
9047,3831,48:10.8
2545,5525,06:27.2
2175,3635,54:34.0
2168,6078,40:50.7
2180,4360,34:19.0
6274,5152,51:19.5
365,4229,29:03.2
5513,4363,17:55.0
3045,9394,29:19.2
2467,6715,11:11.1
6431,8175,50:56.4
1652,1401,36:12.3
2770,8420,21:04.8
3772,3329,34:40.2
7360,1921,38:36.5
9651,7753,18:42.1
2892,6736,58:29.4
3381,9635,31:09.2
2797,1634,31:58.4
8130,4956,04:10.0
1533,7650,43:53.6
5828,5074,35:15.8
4295,7602,30:52.2
9661,1979,59:08.0
3727,2251,17:16.4
7917,8479,51:10.1
7042,4535,15:34.8
1697,3458,43:05.8
166,9291,29:11.5
6679,2748,11:46.0
8951,9787,44:38.5
5811,4382,22:20.0
8704,7630,25:52.3
6470,6029,01:07.8
3457,9985,35:42.1
8656,6578,31:13.0
5102,5903,10:26.2
718,8417,19:18.4
9760,6572,55:38.2
2937,7799,23:15.9
3257,8539,18:37.6
7347,4026,23:13.8
6176,1483,53:18.3
6409,1907,49:17.6
5455,1994,24:11.7
5002,1785,19:17.7
4915,2521,11:48.2
1406,3486,30:10.5
5409,2396,22:45.9
893,4122,34:59.6
3665,3077,15:30.2
2238,6632,00:07.7
643,9609,46:51.9
7546,8824,18:11.0
4102,9377,25:54.4
3048,8080,39:40.9
4418,9020,41:33.4
3551,7191,26:30.8
966,8970,29:26.8
7382,6093,13:18.4
2270,6916,27:06.9
3111,6093,04:44.7
8051,4255,44:10.2
6590,2986,13:55.3
2738,2195,43:05.8
9949,6926,52:21.3
3765,7527,59:56.0
8345,7098,42:57.1
8181,2432,33:12.8
1886,1031,57:17.9
9031,1823,38:25.9
1906,2207,12:25.8
5444,7969,18:35.1
3660,1450,02:28.7
8393,3636,37:19.2
5759,6038,42:24.3
9719,1465,02:21.8
3501,1471,00:58.8
5683,1320,03:24.5
5241,9290,52:57.3
6110,5160,56:26.2
2854,8528,05:08.8
3947,5755,56:14.1
1876,6817,33:32.5
2545,3298,15:20.9
2484,6201,16:04.4
9185,2417,50:46.3
3359,9819,42:04.3
9879,8074,26:21.3
1468,7113,31:52.6
1497,1560,38:23.2
2874,3260,34:55.2
2667,7455,38:50.7
5341,4221,29:40.1
2212,8569,18:53.2
3557,4422,14:09.0
5347,6952,06:55.5
8547,3260,05:40.1
1110,1596,56:29.6
3522,4669,19:22.7
3521,9301,42:28.0
6334,8386,55:06.2
7647,5198,38:35.5
6775,8661,45:34.7
5984,8826,32:48.5
380,7386,49:49.9
2127,7675,03:06.8
6241,9616,41:59.7
4468,1868,43:14.3
9183,6057,41:29.3
2937,7006,55:36.6
929,7281,51:09.8
29,5700,04:19.5
6340,4008,16:30.2
878,5379,09:56.9
531,2971,33:15.2
3868,9276,46:17.2
3223,2106,38:23.9
1278,3066,10:52.6
1329,3970,31:55.5
389,2559,47:34.9
4428,4980,15:06.6
5942,7398,42:14.2
559,3917,06:37.1
9052,1289,44:22.3
5974,3129,52:28.9
4550,3208,30:57.3
4498,8252,40:01.8
1551,6103,53:27.0
3006,8759,50:13.0
1138,2271,32:00.3
4685,3163,14:23.7
7450,9163,41:40.9
624,1834,09:47.8
3630,8752,18:15.1
4555,5731,54:57.9
1036,1013,09:30.5
1789,1893,23:28.8
8429,9561,23:01.5
2817,2558,49:30.3
6587,9837,37:31.5
3987,4431,16:44.9
2763,2236,33:33.6
4018,2978,09:21.2
5810,8774,09:42.0
4820,6561,27:40.9
2251,1831,31:53.7
698,8364,43:09.2
5566,6842,59:54.3
7983,6371,31:35.1
1954,2915,05:16.1
1721,1772,21:23.8
1569,9500,24:10.1
117,2410,45:37.3
3927,4069,07:06.4
1767,7403,24:57.6
7721,6490,20:59.3
6401,2909,09:14.3
7741,7135,29:03.8
1244,8532,35:56.0
8110,2588,28:55.5
845,5739,35:07.4
1905,4595,07:39.2
4046,3566,46:40.9
3269,4983,43:17.3
1045,5905,06:36.4
6986,8833,04:59.9
2741,3027,44:16.7
2341,9866,46:29.6
2043,3772,10:44.0
7543,8357,03:23.0
6997,4297,45:49.2
4046,8943,17:48.4
3047,4078,41:29.7
1921,6800,25:08.0
1141,3239,33:02.4
6137,7635,14:21.0
3478,3959,18:34.6
9112,3548,10:23.2
2348,9334,47:58.7
7471,5042,31:01.9
7138,9414,48:42.3
7974,4070,41:32.5
53,5103,02:02.3
748,6839,39:38.9
7555,4430,47:30.8
5537,2503,30:51.5
2698,1212,30:11.9
9931,1323,47:39.1
946,7422,56:49.0
492,1674,03:23.5
6369,3318,27:13.1
7658,6486,44:23.9
2976,6505,06:40.8
948,9399,36:36.9
877,3464,07:15.3
8107,4025,53:44.2
383,4990,16:03.2
2121,4185,52:13.1
2625,3241,55:41.8
7923,9715,07:46.0
2582,5044,00:01.8
8249,1728,08:00.9
8350,2839,02:15.7
1116,3697,57:08.7
6775,6944,00:09.6
1013,6193,27:59.1
413,1513,16:12.5
5231,3486,55:32.6
4836,3258,58:51.4
3602,9707,51:46.4
4280,7459,00:02.8
4875,3647,11:24.9
1686,7346,06:03.1
291,8470,15:47.4
9712,8073,26:47.5
1847,1538,23:56.8
7437,6686,01:06.1
3026,8120,06:53.2
5860,3070,14:59.4
6849,2653,27:55.7
7079,1935,44:29.5
954,8620,21:28.6
6757,8131,32:05.5
4575,1191,14:10.8
2078,4435,40:10.7
8766,9800,06:33.1
6908,8223,54:41.5
1373,5661,57:19.1
4441,1695,55:59.0
5071,9986,13:40.5
1717,8033,13:15.6
6981,8331,42:20.1
1500,1692,17:36.0
5478,8300,41:17.4
7971,7860,08:53.2
9797,2978,10:53.9
2786,1559,15:55.7
8192,8549,34:34.2
3670,7008,06:31.7
7281,9520,24:35.5
9106,7652,23:08.7
7426,6016,23:54.7
2263,5909,42:31.1
460,2660,52:06.9
5942,1157,09:41.5
2835,6781,56:31.7
4656,3738,42:17.8
4871,9036,36:06.8
3806,1462,47:36.5
8410,8788,53:02.0
6937,4088,48:36.4
7150,9200,04:31.0
291,4323,21:09.7
7862,4016,47:59.8
4332,5256,06:22.0
8076,9624,44:24.0
9109,6797,50:40.7
2962,5667,56:28.6
3638,8022,25:14.3
2738,7631,03:20.4
7870,8051,09:39.6
5006,5419,18:18.0
3838,2320,58:22.5
7925,6939,58:35.6
1377,2004,37:26.5
4057,5147,06:31.0
3823,5506,40:01.9
8644,2527,34:03.6
3913,1011,21:14.6
1100,7251,22:19.2
906,6432,02:54.1
2291,1136,45:21.6
2146,1532,57:06.6
2988,6518,22:31.3
9039,2621,50:54.2
6162,7477,59:07.2
3417,4386,47:04.2
8672,5869,29:18.7
6786,8195,48:06.8
8401,8170,14:27.1
6577,9852,46:42.1
3185,2558,02:43.0
3877,9991,59:34.9
1998,8508,29:42.2
1414,8782,48:34.0
5298,7023,20:44.3
5675,6112,09:40.3
3764,2615,33:31.5
3312,9725,13:00.4
1554,1852,10:57.3
4669,6193,57:40.1
3624,1753,15:10.9
7036,3606,40:42.7
5328,5228,37:47.8
2691,6044,48:40.7
5115,5415,48:11.2
8615,9758,28:35.7
8072,3334,44:39.4
1958,1613,45:01.6
5207,7109,52:11.2
1807,6245,32:45.8
3926,1729,28:11.4
4835,2200,56:38.1
3865,1340,23:24.7
6850,6902,43:27.8
535,6506,31:47.1
8829,1880,14:55.2
124,3128,58:04.1
6112,5695,05:35.5
1434,8672,23:55.4
4449,4514,55:57.0
6516,9229,55:57.3
5839,7818,28:49.4
8324,6241,59:08.9
4875,4241,44:41.1
1241,6235,01:00.7
3645,3834,38:49.8
7435,8959,03:14.3
8900,3471,16:22.2
9492,1020,45:02.7
7803,1324,39:22.5
6229,8701,14:27.1
1314,3095,58:26.6
7026,5163,45:14.9
419,5533,58:58.3
1210,8502,24:21.4
8596,6164,27:07.2
8920,6728,55:39.1
5410,9546,02:28.1
4604,7838,00:17.2
5342,5124,00:58.4
8621,5199,14:36.7
295,9616,16:07.2
416,6473,58:17.2
2117,8390,33:16.8
7786,6852,45:20.5
7912,1481,29:33.0
7465,7297,29:28.0
2140,8790,52:43.9
1310,1459,25:26.5
223,9411,44:27.5
8708,1993,00:13.8
2104,4766,16:54.0
7668,4717,10:07.8
8451,2154,10:45.9
203,6326,58:19.7
2140,6749,28:02.1
4812,2925,14:42.3
1549,5759,40:17.6
3661,1020,25:53.5
3087,9986,22:53.8
7733,2985,29:01.4
6835,2669,32:22.0
3550,1366,17:15.4
1870,7184,50:10.6
2380,9588,16:21.7
5939,1263,42:15.1
8721,1917,02:33.9
3750,4306,14:00.7
8541,6914,18:44.7
1035,2854,17:48.6
2839,4889,37:31.1
1333,5285,43:38.7
1616,6118,52:03.8
5726,4552,41:43.3
7239,4190,51:42.2
7343,4066,11:52.0
2693,7637,30:11.3
9454,9911,54:44.0
6233,9807,37:13.7
4569,4370,00:44.1
8021,9153,55:10.8
7194,2114,34:45.6
8973,8776,48:25.4
3982,1456,59:15.4
9003,1235,16:11.2
6674,5755,28:07.6
1978,4750,02:56.3
550,4445,14:19.3
8035,5759,05:35.0
8351,9272,34:25.9
1424,8767,32:11.6
9607,1255,46:32.7
6191,7525,20:59.2
5871,1622,25:20.4
5813,7181,34:26.6
5211,2712,52:33.3
1882,6013,53:50.6
7051,5176,48:30.8
958,1114,12:10.4
1301,6987,54:22.6
8508,1260,43:03.1
8699,2463,17:34.5
1009,5237,44:11.8
4277,4815,02:18.3
1912,9284,30:11.5
6932,9581,27:11.6
1210,7586,15:35.9
9255,4741,39:01.7
8592,9666,35:53.7
3237,1430,09:14.3
9911,9839,35:27.9
5931,1718,04:52.2
8652,4556,00:58.1
9818,5177,05:19.6
7519,7675,51:13.4
4732,1960,58:55.7
1228,9854,37:41.9
4835,8166,29:32.7
7412,6682,08:43.0
9578,6695,58:10.7
5236,2176,14:31.8
3516,6788,13:22.7
3169,1442,47:26.7
6169,5290,49:58.2
9037,5890,27:48.5
4201,4306,52:29.3
7915,1061,18:53.5
5481,4343,28:38.2
5332,2301,18:14.3
9052,2225,26:29.0
6931,7766,55:34.9
7936,2212,18:59.2
7542,4453,54:24.0
186,8303,21:02.4
1762,4046,13:35.5
4085,9604,22:17.4
9667,6094,34:11.9
840,2079,49:34.1
5745,6772,28:18.2
8843,6129,10:43.7
6686,5407,30:38.9
877,3217,16:25.2
1259,6479,39:52.6
6777,5607,52:37.2
3229,9319,15:06.8
5233,4643,50:04.2
3080,6643,44:54.4
3040,6959,59:17.9
6139,2251,01:47.8
7823,5366,31:37.1
3488,6455,38:54.4
7079,1656,40:57.6
3222,9762,46:54.1
8376,9886,42:35.0
7562,7356,06:35.1
2891,6440,52:07.4
492,7357,43:05.7
4827,8902,21:30.0
5653,6163,00:06.7
9418,8792,49:21.9
2725,5038,09:10.8
6471,9512,04:46.9
9899,8627,33:33.7
7264,7561,25:39.6
8630,6925,42:43.7
170,5123,54:47.4
1830,9323,15:34.7
9072,8335,33:47.2
5458,1308,28:03.7
3409,8228,10:02.5
9157,4205,42:40.7
2024,7955,22:11.8
663,7922,41:11.6
3420,2619,20:17.9
6878,3078,46:34.0
4451,1441,49:03.8
6151,1502,31:27.3
9097,4967,41:35.1
3467,9737,10:20.0
6196,3131,30:02.5
4984,6520,35:32.2
7376,8200,35:16.1
8687,7011,55:04.3
2005,9709,19:17.7
5712,4439,34:11.7
4828,3616,09:11.6
888,2679,13:15.1
2708,3556,58:20.3
9601,6320,46:04.8
298,3779,39:20.2
4644,8265,03:12.8
9051,3116,43:08.1
7379,3184,14:18.2
3965,5944,40:03.1
1488,5514,33:49.5
4561,6235,40:44.5
2350,4964,34:04.2
8410,2783,52:04.0
5228,7033,32:31.6
165,5094,49:22.6
1640,7129,29:47.8
5995,6738,18:50.1
2813,2879,53:56.9
7681,5146,14:12.4
6918,4068,29:36.0
3152,7794,41:16.7
2332,4141,20:44.5
6891,5018,42:38.9
5956,2135,25:08.8
8024,6026,06:07.9
4577,2032,08:54.3
5843,7836,17:50.3
5588,7296,23:26.4
1005,8877,21:53.8
3500,5343,59:32.7
3654,4481,32:52.8
8461,7343,44:59.2
7622,3989,05:16.5
4211,5341,24:12.8
6354,2979,28:51.5
841,2219,27:15.8
8268,1283,21:21.0
7924,3506,23:51.3
1131,2646,13:00.5
2360,9365,11:00.5
346,8214,42:36.5
760,9021,12:15.0
3395,4105,42:26.9
1122,8133,29:54.2
5831,3140,40:52.8
2151,3865,00:00.9
9134,7540,03:27.3
3870,5001,33:49.8
8806,7541,52:20.4
7126,9123,44:54.0
8166,3936,31:22.3
2968,6838,54:28.9
8158,9254,00:21.6
6544,8013,18:05.1
9874,4930,10:06.8
6951,6306,26:32.3
2415,8408,21:54.6
8706,6381,06:56.1
5178,1416,43:12.2
6366,2183,05:16.2
6569,4725,43:43.5
8745,2442,31:26.4
9285,2942,17:52.2
2350,9144,55:11.3
5984,3449,28:10.9
2859,5377,20:02.1
1832,9868,56:58.3
6679,5950,08:16.8
1242,6373,27:52.8
699,1732,21:39.6
797,9604,02:35.2
2487,6528,22:09.4
2671,9530,47:41.0
4699,8390,41:36.9
3961,6639,09:48.0
9241,2770,21:01.9
411,5387,43:30.5
8074,5490,17:11.3
7837,8293,08:25.4
8040,6396,23:49.3
8959,8339,50:01.6
2712,9001,04:42.9
3583,4162,15:56.5
4251,2441,17:19.8
8940,8420,27:52.7
4286,4277,13:29.1
7726,4743,27:04.2
8809,6833,22:53.5
6987,6753,05:17.9
5496,2711,34:17.0
5058,5909,16:51.9
2472,4060,47:37.5
1038,5415,40:14.3
8746,6513,04:53.7
7840,5599,12:49.0
5633,9946,56:11.4
2606,3163,27:39.2
2510,9237,29:13.4
3829,3908,59:15.2
3066,3860,50:05.9
8271,4920,12:36.5
6084,7321,42:55.1
6800,9485,36:36.9
2533,9774,17:30.9
9546,5765,51:52.8
2888,9706,22:44.0
2325,7876,01:56.5
897,7015,56:01.6
2599,7216,29:08.5
656,5036,36:28.0
7825,3011,05:38.3
8585,2786,35:48.7
8547,8916,34:01.8
7340,9431,55:38.1
4272,8881,09:43.3
4482,9870,16:50.2
6252,2502,28:54.2
171,7495,22:15.7
177,1924,11:17.8
7411,6549,21:02.2
4250,1728,53:07.2
4117,6224,15:11.4
4217,3608,49:00.8
8059,6228,52:04.6
8890,4063,30:51.6
8095,9044,56:50.9
4652,9265,25:13.2
744,4054,38:58.9
1228,2542,07:34.7
8966,6876,35:57.7
7809,5769,53:03.3
8896,2487,40:43.4
6128,5780,22:32.8
3837,5346,33:54.5
5354,8014,14:10.2
5328,4718,03:05.5
8121,9440,16:50.6
7366,6876,31:23.5
236,4417,28:30.8
7177,6366,38:37.0
2914,8860,41:19.0
9000,5931,02:58.1
4583,4403,01:02.5
6194,4405,22:50.2
9362,5161,58:24.4
3485,9408,53:07.4
8649,7953,34:32.1
9673,1353,36:08.7
6375,3207,52:58.7
9355,3964,21:24.6
4093,1217,58:20.3
6572,3103,09:15.8
7571,8841,08:24.5
6075,4797,08:34.4
2805,3472,04:32.1
3693,6520,03:53.2
3519,2690,34:38.2
5396,6596,51:34.0
8747,8828,35:23.9
4110,2808,49:34.4
4379,3907,34:18.6
4694,6962,26:18.6
6511,4935,12:39.2
2280,6380,49:54.9
5372,1125,22:11.7
3581,8520,32:12.7
3854,1761,01:26.3
9003,2666,04:49.4
325,4371,33:00.6
5065,6425,06:04.4
3870,2615,35:24.3
5229,6082,43:17.1
8004,8819,13:55.6
7008,7449,51:52.2
2579,9177,07:36.3
7839,1642,47:54.0
1814,8056,30:50.9
5438,8755,15:15.6
5564,4705,46:58.8
5556,1904,09:02.5
4795,3112,31:46.3
5151,7395,57:25.7
3281,8518,20:56.6
3877,9119,23:08.9
6310,1370,48:49.4
3250,1772,59:28.5
9224,3546,27:41.1
9790,9322,42:58.9
506,1643,38:43.0
6407,9513,44:16.3
9308,9290,51:33.0
3769,9590,01:02.7
7156,2982,28:09.1
7382,7234,34:25.3
9332,7417,07:17.0
5240,2979,17:38.3
2208,7576,36:42.9
4903,8205,18:30.0
5891,2364,55:02.4
1518,9255,59:03.8
3443,4955,58:18.5
1838,8499,12:32.9
5565,9204,23:35.8
8347,1696,47:42.7
9864,9982,31:15.7
4158,1900,18:54.8
9011,7272,56:24.4
2263,6820,13:02.3
4722,1844,43:30.2
6321,1283,02:44.6
2299,6665,20:12.5
790,3667,08:59.3
386,9770,05:19.3
4189,4847,11:06.1
7759,2506,59:51.4
752,4447,13:55.5
3207,6689,57:53.3
5447,5295,10:30.8
1797,2131,20:31.7
5171,7593,22:48.1
6319,6493,57:28.4
6915,4152,31:10.7
8397,2908,43:05.9
2386,4842,43:40.8
8729,4712,26:35.1
9148,4413,52:29.0
8703,7585,54:17.5
1196,4768,36:53.1
9049,2303,13:59.8
1499,6221,41:58.8
3235,4947,06:17.3
16,7979,57:15.9
4625,7415,04:37.5
5654,4568,21:34.8
1970,7106,26:44.3
2012,7600,55:52.1
5904,3391,42:18.8
3269,7031,18:50.9
1740,1957,50:11.3
8980,4350,52:01.8
5798,4067,00:40.7
6547,1795,31:10.7
6064,3109,15:02.8
3037,3795,15:47.4
7743,2945,31:24.2
9180,8218,33:18.2
9580,8466,32:33.6
5787,2281,02:02.5
9167,5459,11:36.9
171,6298,12:00.5
5628,3231,04:21.3
2375,6501,58:08.3
9224,7327,09:40.1
2601,2288,26:32.9
8696,9989,07:01.3
3737,6790,11:27.9
8318,6007,52:30.1
8852,1275,00:28.5
4039,8309,44:42.0
4031,9748,06:17.5
2601,2107,47:01.9
7255,5609,54:24.4
1243,2184,46:07.5
8404,4296,59:49.2
9,3032,11:56.5
9028,3350,36:43.6
6632,6153,46:00.8
564,6069,55:02.6
1714,8611,02:50.4
3918,3688,59:31.0
538,5813,13:27.9
7376,9252,14:56.5
4997,6182,55:07.1
8122,4662,34:39.9
9525,7941,50:07.6
3992,6465,44:31.5
9470,4016,16:27.0
3536,8407,53:01.8
1700,7993,58:45.5
9147,9059,33:41.3
7605,9789,10:14.2
9514,9684,49:54.5
9077,1243,02:09.6
7932,6963,37:57.8
8245,2655,12:45.3
206,2636,16:42.5
4144,4963,16:55.2
6078,9752,12:47.7
5772,2001,14:12.5
9568,3593,53:53.0
8015,1340,18:42.3
6068,1920,39:48.9
9621,8853,21:21.0
8484,9880,40:54.9
1009,8629,16:48.9
5053,8092,02:00.2
2810,9400,05:17.6
6690,9259,03:33.7
7285,7420,11:16.4
2248,9897,45:33.6
3342,5367,43:59.8
3610,3593,40:40.6
4040,1672,51:42.4
3756,9429,52:03.2
5911,5909,29:23.8
1058,2854,30:23.4
5779,5314,38:32.1
9298,5073,46:10.3
5752,9518,46:21.6
964,9236,28:33.3
7382,9358,37:02.2
369,1614,24:02.8
4761,3539,39:41.9
5172,5351,03:03.2
3524,5953,59:58.3
6276,7829,54:52.3
9119,9083,09:04.8
4144,5572,26:48.5
522,5164,25:47.8
9914,5485,55:07.7
3007,8239,43:03.9
274,8913,56:31.3
6785,2720,52:07.5
4379,1817,16:57.3
6909,1323,14:16.6
6918,1220,50:25.5
4295,5622,06:25.6
724,9947,17:25.0
6331,1847,14:29.1
6744,8217,02:18.2
6858,6859,36:34.9
5407,3140,43:35.1
1677,6874,29:26.9
4590,2107,47:15.0
8526,9864,58:11.2
9537,8131,09:43.1
6989,6615,07:45.6
1693,7082,13:39.2
3979,2344,31:19.3
7835,5666,56:19.4
8679,9499,10:59.3
