worker_ref_id,worker_title,affected_from
44,Asst. Manager,50:17.2
5683,Asst. Manager,34:24.2
4369,Director,10:46.6
7487,Manager,47:40.4
9971,Asst. Manager,21:26.5
5959,Executive,37:38.5
8010,Manager,11:35.2
2964,Executive,30:54.7
8218,Asst. Manager,14:19.9
6673,Executive,47:55.9
3608,Director,05:37.3
1469,Executive,16:56.5
9487,Director,58:54.2
4356,Executive,53:26.3
516,Executive,08:20.7
616,Executive,36:40.8
1294,Executive,28:55.5
9262,Executive,36:09.3
5579,Manager,02:10.5
3397,Asst. Manager,12:53.7
2513,Manager,53:24.4
7858,Asst. Manager,45:59.2
2858,Asst. Manager,48:56.8
3014,Lead,01:27.3
736,Executive,00:52.6
4558,Manager,55:05.3
9180,Lead,03:35.9
6920,Lead,01:36.8
3536,Director,11:36.0
420,Manager,08:34.1
447,Lead,20:07.6
1023,Lead,51:53.6
8678,Executive,49:58.5
200,Manager,31:51.4
468,Manager,30:40.3
9711,Executive,28:26.8
9837,Lead,17:56.2
6354,Director,18:17.6
4707,Manager,46:42.5
4987,Manager,49:31.6
8552,Manager,07:59.3
9348,Asst. Manager,07:30.9
4296,Director,08:36.5
1932,Asst. Manager,31:59.2
2051,Director,29:05.7
3606,Executive,39:59.9
4752,Lead,03:53.8
4514,Lead,37:00.8
5603,Manager,53:33.3
9955,Director,45:32.3
337,Manager,50:48.6
931,Director,24:09.7
3308,Asst. Manager,36:33.0
5025,Manager,49:11.7
9046,Director,01:42.2
2851,Asst. Manager,34:00.9
1530,Director,55:51.6
9540,Manager,35:24.0
4344,Asst. Manager,58:12.3
1463,Lead,21:48.7
2164,Manager,28:33.8
1569,Director,41:48.8
5124,Executive,27:36.8
194,Asst. Manager,20:01.6
2613,Director,51:39.3
5732,Asst. Manager,53:22.6
336,Manager,36:15.4
6017,Manager,38:01.4
8219,Manager,07:14.8
4582,Manager,53:56.5
3478,Executive,36:50.4
2480,Executive,02:06.3
1227,Asst. Manager,03:05.0
5977,Asst. Manager,46:07.7
7737,Manager,16:43.0
6506,Lead,15:48.2
2911,Asst. Manager,33:32.0
2530,Director,53:25.2
3759,Lead,10:20.7
6532,Director,21:33.6
6773,Lead,20:10.5
136,Executive,03:11.4
1093,Lead,56:08.6
1386,Asst. Manager,24:16.4
5941,Lead,42:57.6
8317,Asst. Manager,28:36.4
6444,Executive,43:40.9
8276,Asst. Manager,04:40.5
6675,Asst. Manager,50:22.8
3666,Executive,06:45.0
1407,Asst. Manager,11:27.7
9183,Lead,51:54.7
3582,Executive,26:16.2
3079,Director,41:54.7
2394,Manager,31:52.1
5691,Manager,00:46.1
5911,Manager,46:07.3
5035,Manager,12:22.9
3924,Lead,55:52.3
4378,Executive,15:55.6
9541,Lead,52:57.6
6218,Lead,24:26.0
4212,Lead,05:09.3
9542,Director,45:18.4
828,Director,11:18.8
2725,Lead,22:37.3
3293,Lead,42:43.6
5553,Director,31:36.6
1659,Lead,22:29.4
8085,Director,58:10.3
9168,Director,40:58.4
7994,Asst. Manager,44:12.7
9854,Asst. Manager,49:21.7
3144,Director,09:04.6
7130,Director,01:48.1
3387,Lead,28:45.3
2473,Manager,58:18.9
5638,Executive,27:21.4
363,Director,10:59.0
7142,Lead,48:17.7
7428,Executive,24:45.9
4777,Lead,59:35.5
1281,Lead,31:43.1
4056,Executive,16:34.2
7445,Director,19:23.8
427,Asst. Manager,24:58.9
6778,Director,54:10.4
2092,Executive,14:00.7
4003,Lead,50:55.3
2985,Asst. Manager,55:04.7
813,Manager,06:44.1
4079,Asst. Manager,23:33.2
8343,Asst. Manager,10:39.5
9257,Lead,29:58.8
1216,Asst. Manager,59:09.7
9440,Asst. Manager,09:25.3
3817,Executive,11:25.3
9136,Executive,01:43.4
158,Director,13:26.1
6883,Manager,53:21.3
1882,Director,18:24.3
9154,Asst. Manager,59:39.2
1440,Executive,09:59.5
6116,Manager,12:46.1
9652,Director,21:53.2
7929,Asst. Manager,36:25.3
3624,Manager,36:50.0
8031,Lead,35:05.9
9857,Director,24:04.0
341,Asst. Manager,49:36.2
2811,Asst. Manager,11:48.2
426,Executive,09:25.8
7748,Director,46:13.1
3607,Executive,35:15.1
2765,Director,34:24.8
9079,Director,42:13.1
9028,Asst. Manager,07:54.4
1226,Asst. Manager,49:25.3
2908,Executive,41:51.6
1078,Executive,20:29.5
7983,Asst. Manager,53:24.7
632,Asst. Manager,27:06.3
5297,Executive,36:44.1
5842,Executive,01:44.7
5538,Director,41:40.4
4697,Asst. Manager,41:56.9
136,Lead,24:13.8
8524,Lead,31:31.3
8908,Director,13:18.8
8806,Executive,46:59.2
1463,Lead,06:08.7
3448,Executive,54:37.1
7212,Lead,26:35.6
7113,Executive,49:51.5
5783,Director,04:14.7
3202,Asst. Manager,22:30.6
2249,Asst. Manager,52:13.2
5057,Lead,41:28.9
5903,Executive,22:33.2
3546,Manager,11:26.9
8519,Manager,13:20.4
3914,Director,47:00.3
9338,Director,17:31.0
8058,Lead,57:32.2
8746,Manager,07:37.3
7699,Manager,04:46.4
5268,Executive,59:52.3
4327,Manager,53:57.2
9870,Director,09:03.1
3564,Asst. Manager,46:10.1
4179,Lead,49:57.3
2643,Manager,58:51.6
1982,Director,09:31.5
4245,Asst. Manager,38:49.8
1421,Manager,28:59.5
8629,Asst. Manager,21:38.7
9325,Manager,09:07.0
6868,Asst. Manager,08:04.7
148,Asst. Manager,04:19.9
1327,Executive,04:05.0
5564,Asst. Manager,00:27.0
7182,Lead,52:30.8
748,Director,32:02.9
4382,Executive,57:41.6
617,Director,28:03.6
3922,Executive,21:29.2
7543,Executive,20:47.4
3304,Lead,47:14.4
873,Asst. Manager,30:34.4
2324,Manager,47:54.5
2511,Manager,24:57.4
9395,Asst. Manager,12:46.6
6586,Director,58:10.2
6634,Director,40:11.1
7220,Lead,43:12.2
9411,Asst. Manager,19:44.0
1452,Executive,49:22.4
4744,Executive,24:22.3
6054,Executive,02:15.8
2273,Manager,15:38.4
7712,Lead,14:13.5
3341,Lead,11:22.8
9966,Lead,08:08.3
3447,Director,29:14.9
5424,Lead,48:58.7
2353,Manager,26:05.8
3336,Director,58:58.2
9799,Director,03:18.9
9243,Executive,25:50.3
5734,Manager,57:56.9
5079,Executive,31:57.6
833,Lead,50:20.5
6837,Manager,35:27.0
7815,Lead,52:12.5
621,Asst. Manager,02:28.8
7098,Asst. Manager,37:07.6
8075,Director,58:43.1
9116,Director,32:18.1
7205,Lead,20:28.0
7370,Manager,53:35.6
5976,Director,52:01.1
5609,Asst. Manager,01:02.5
5366,Manager,57:57.5
1758,Lead,57:13.0
5153,Asst. Manager,46:12.9
3695,Lead,14:04.6
4506,Asst. Manager,03:16.4
2140,Manager,27:37.0
5939,Director,20:51.4
9802,Manager,28:43.3
3907,Lead,47:35.2
9833,Director,13:22.0
1906,Lead,05:17.6
3945,Executive,27:25.8
6065,Asst. Manager,30:12.6
1475,Manager,49:28.5
5577,Manager,01:02.6
5027,Manager,21:08.9
2650,Manager,07:09.7
5379,Director,10:57.0
6973,Manager,02:26.7
900,Executive,22:04.5
3382,Asst. Manager,59:40.2
4047,Asst. Manager,02:03.7
8145,Executive,45:36.4
7760,Lead,06:21.8
1721,Executive,59:51.6
1657,Director,49:49.0
6652,Director,23:52.4
1443,Executive,10:28.7
4046,Asst. Manager,01:12.0
3587,Manager,38:09.3
520,Director,28:19.4
9520,Manager,54:29.5
1866,Executive,53:20.1
770,Executive,15:37.3
5118,Manager,48:02.2
2367,Lead,23:24.0
8783,Executive,13:27.1
7213,Director,07:43.5
4914,Executive,32:51.6
939,Director,48:26.5
7359,Director,50:34.0
6247,Lead,31:43.7
6564,Director,02:30.9
2366,Asst. Manager,30:56.1
8870,Lead,02:44.4
1723,Lead,44:10.9
3431,Manager,59:23.0
519,Asst. Manager,33:21.4
9772,Asst. Manager,22:59.1
2917,Lead,36:19.0
9821,Asst. Manager,50:29.8
123,Executive,20:02.3
3595,Asst. Manager,22:52.1
7423,Asst. Manager,38:43.9
3864,Director,48:14.7
2810,Asst. Manager,49:09.1
7991,Lead,43:23.5
6859,Director,14:51.5
9542,Executive,34:30.2
8427,Director,32:34.6
4578,Manager,16:03.2
7434,Asst. Manager,27:18.2
1864,Lead,22:59.8
1873,Asst. Manager,59:30.4
724,Manager,45:31.0
9344,Executive,02:29.6
9980,Asst. Manager,45:41.2
4904,Lead,15:54.3
8818,Director,03:56.4
6009,Manager,21:02.1
8058,Director,47:09.3
8957,Manager,27:04.8
3009,Executive,59:26.2
7844,Executive,02:43.6
777,Director,27:47.5
8879,Asst. Manager,17:35.0
8751,Director,51:36.5
7170,Executive,47:06.1
3887,Manager,24:31.5
5159,Executive,56:38.0
5042,Lead,54:10.0
307,Manager,10:40.5
4536,Director,19:42.9
5135,Manager,46:31.0
2073,Executive,57:19.1
4243,Asst. Manager,44:48.8
3814,Director,15:48.6
1922,Director,25:00.3
2822,Lead,38:37.8
4165,Manager,31:17.7
422,Executive,19:04.4
9200,Executive,11:45.1
6109,Executive,12:37.7
9864,Executive,58:26.6
7208,Director,20:27.5
8918,Asst. Manager,37:36.6
5168,Director,55:54.0
1202,Manager,11:21.4
597,Lead,53:38.7
9052,Lead,08:10.0
9934,Director,22:15.9
7381,Manager,06:20.7
2882,Manager,53:52.3
1625,Director,35:08.9
8436,Asst. Manager,49:42.2
4542,Asst. Manager,30:06.5
4741,Director,34:13.6
3200,Lead,02:01.9
6067,Lead,14:11.1
7719,Executive,45:38.7
9409,Executive,29:43.5
9964,Manager,57:15.3
2457,Lead,30:19.1
3558,Manager,55:55.7
671,Manager,45:04.0
21,Asst. Manager,18:56.6
6821,Executive,25:28.3
8107,Lead,31:44.0
839,Lead,16:26.9
723,Executive,29:42.6
4055,Executive,14:37.9
4539,Director,12:26.9
5955,Director,04:51.5
2766,Director,31:23.3
8269,Executive,09:08.3
8124,Director,59:57.2
4478,Manager,08:22.7
1167,Manager,15:56.2
1476,Asst. Manager,05:45.6
4369,Executive,16:24.7
6191,Manager,16:29.9
119,Director,43:31.5
4553,Executive,58:45.6
7688,Lead,14:44.4
2913,Manager,33:42.2
7365,Executive,32:04.7
6320,Lead,55:15.2
6129,Asst. Manager,49:18.2
9149,Manager,07:50.0
2939,Lead,40:37.4
7804,Director,45:04.7
3141,Asst. Manager,59:29.6
776,Manager,14:19.0
5065,Asst. Manager,46:13.4
7335,Director,35:12.8
2929,Manager,25:57.6
9529,Asst. Manager,09:24.5
9564,Executive,14:03.3
8435,Asst. Manager,12:04.5
1913,Manager,02:40.9
3346,Lead,36:18.5
1946,Lead,40:11.4
7278,Director,15:36.9
1864,Asst. Manager,34:37.2
6893,Director,37:33.5
5453,Asst. Manager,56:49.1
4957,Executive,06:42.7
8162,Asst. Manager,55:54.9
9399,Executive,21:47.2
9011,Executive,11:29.8
8056,Lead,43:06.2
4368,Manager,24:02.2
4976,Asst. Manager,59:26.4
8671,Asst. Manager,37:18.3
3600,Director,33:06.3
7021,Manager,27:32.4
3741,Lead,22:59.3
3279,Director,16:11.3
6601,Lead,01:23.0
8607,Executive,26:51.9
2539,Lead,07:47.0
3846,Director,13:03.0
9665,Director,33:06.5
7865,Lead,21:30.3
5812,Asst. Manager,49:16.1
8873,Director,57:16.9
3372,Lead,24:22.3
4711,Manager,57:56.1
5806,Manager,32:52.7
9851,Executive,54:56.0
6578,Lead,15:38.0
1706,Director,06:43.7
8104,Executive,13:11.8
5641,Director,15:39.2
4123,Director,11:38.3
5096,Asst. Manager,53:07.7
8034,Executive,51:17.7
4323,Asst. Manager,57:59.4
2205,Lead,52:47.1
5720,Lead,25:15.6
408,Asst. Manager,16:41.7
464,Manager,05:39.5
4167,Asst. Manager,24:24.9
6767,Director,35:33.9
2879,Executive,10:15.7
4812,Director,34:26.0
5881,Director,47:55.8
2943,Asst. Manager,03:53.1
652,Lead,35:11.6
3956,Manager,26:09.6
2808,Director,04:27.8
8956,Asst. Manager,05:59.6
351,Asst. Manager,49:21.8
5216,Director,15:07.0
5912,Asst. Manager,19:03.5
5030,Manager,10:28.5
1680,Asst. Manager,43:32.6
8339,Lead,40:36.6
6443,Lead,15:01.1
8458,Manager,35:43.8
3217,Lead,21:29.6
506,Director,16:21.2
444,Director,37:21.8
7850,Director,23:51.5
5943,Manager,48:24.0
9402,Director,12:19.3
3904,Executive,42:52.1
8486,Asst. Manager,07:14.2
8582,Manager,08:35.5
8743,Asst. Manager,03:02.2
9838,Director,42:43.4
3724,Director,49:48.2
5521,Asst. Manager,32:28.0
3608,Director,57:36.5
672,Manager,37:45.1
4987,Executive,52:28.0
9363,Executive,12:14.8
3869,Manager,10:41.4
1408,Director,08:23.4
5410,Director,52:06.0
7406,Manager,19:58.0
1184,Director,53:35.9
7584,Manager,19:09.2
3505,Director,31:53.1
3290,Asst. Manager,08:48.8
6347,Lead,57:42.6
306,Lead,10:08.5
8028,Manager,58:37.0
1709,Executive,07:28.8
7689,Director,05:58.3
1258,Executive,24:58.2
7197,Lead,04:46.5
5094,Executive,40:31.8
8352,Asst. Manager,04:49.9
195,Asst. Manager,52:36.5
8155,Director,07:46.5
2059,Asst. Manager,24:38.2
4800,Executive,54:24.4
8857,Asst. Manager,34:40.6
5377,Executive,40:08.1
9494,Executive,32:43.7
6350,Lead,57:19.1
103,Executive,01:18.1
1508,Director,01:45.7
8363,Lead,43:39.6
7272,Executive,59:12.9
302,Lead,56:16.3
1410,Asst. Manager,57:52.8
347,Lead,08:40.4
134,Executive,34:06.6
5402,Director,07:22.0
2322,Lead,33:19.9
5657,Executive,07:06.9
272,Manager,47:04.6
933,Director,21:11.5
8295,Manager,20:30.5
6041,Manager,11:16.8
2419,Lead,30:20.0
7805,Director,15:14.6
9631,Executive,12:05.5
5453,Director,28:08.1
7808,Asst. Manager,17:57.0
1004,Executive,08:36.6
3828,Asst. Manager,32:49.3
7868,Lead,06:06.8
9357,Asst. Manager,22:31.0
48,Lead,29:34.8
7112,Lead,51:03.9
3230,Director,56:16.8
3894,Asst. Manager,41:45.8
7201,Executive,30:57.0
866,Lead,10:41.8
7983,Manager,39:18.4
8534,Manager,14:48.4
8941,Director,38:28.5
8236,Director,11:27.6
481,Director,12:47.7
5530,Lead,06:09.0
5042,Lead,13:39.9
4664,Manager,47:15.1
3069,Lead,07:53.5
2058,Executive,56:42.2
8677,Lead,54:22.0
4280,Director,46:12.4
9134,Executive,42:51.3
2394,Director,48:33.3
9550,Lead,13:15.0
6101,Executive,32:49.2
9519,Lead,25:45.6
8401,Manager,47:49.4
2124,Lead,28:05.0
5926,Director,55:16.9
6433,Manager,35:53.6
9108,Executive,36:06.9
9372,Director,16:03.3
7335,Director,05:42.0
5437,Manager,05:46.9
3433,Executive,46:37.4
2708,Executive,14:19.1
3659,Manager,26:52.3
2055,Manager,08:54.8
1357,Executive,49:59.5
1440,Director,59:10.2
8747,Lead,37:44.4
6138,Director,07:37.0
6627,Director,52:54.0
6899,Lead,55:36.0
329,Director,22:30.0
1732,Executive,40:43.1
965,Director,42:19.2
9245,Executive,06:29.4
6363,Manager,14:01.8
4386,Director,14:17.2
9883,Asst. Manager,16:53.9
8279,Lead,01:54.4
3031,Executive,09:49.3
201,Lead,25:54.6
5736,Executive,55:56.1
613,Director,07:06.0
201,Director,51:39.0
1687,Executive,08:19.4
6691,Director,38:29.1
300,Executive,26:10.4
1083,Director,25:59.8
2666,Director,52:58.6
5099,Executive,47:42.4
1480,Director,54:24.2
3636,Director,39:44.3
7151,Manager,18:36.6
7265,Director,36:30.8
389,Director,51:21.0
390,Asst. Manager,26:27.9
8619,Executive,19:02.5
1372,Executive,50:29.5
7835,Executive,22:14.3
5267,Lead,31:19.0
1975,Lead,55:43.3
6952,Executive,44:17.0
8809,Executive,56:30.7
3573,Manager,17:26.1
7228,Asst. Manager,14:10.2
6793,Executive,31:35.6
1935,Lead,12:02.0
2659,Manager,22:31.3
814,Executive,50:43.4
79,Lead,38:28.5
8882,Director,43:45.6
2721,Executive,18:43.9
5618,Director,32:28.3
5582,Lead,56:12.1
5221,Manager,02:49.3
1645,Asst. Manager,27:50.9
6573,Director,18:47.6
7134,Director,25:28.0
8026,Lead,56:53.6
7028,Manager,30:03.6
6311,Executive,52:31.2
3920,Executive,15:18.6
7345,Asst. Manager,49:23.3
3185,Manager,51:03.8
5323,Executive,24:06.0
578,Director,13:20.0
3525,Director,56:33.8
3552,Director,11:29.3
4238,Manager,35:53.5
2046,Executive,25:25.2
3038,Lead,06:44.5
3085,Manager,27:41.3
2577,Director,12:10.0
4227,Director,59:28.0
8325,Director,27:40.0
3915,Asst. Manager,13:54.4
8608,Executive,00:27.1
6135,Manager,38:44.7
4838,Director,15:46.9
9351,Asst. Manager,41:35.8
1835,Executive,34:37.8
6993,Asst. Manager,26:39.0
5838,Lead,44:23.1
1074,Lead,11:52.4
6299,Executive,39:27.0
4678,Executive,11:51.9
5846,Lead,37:16.0
7777,Asst. Manager,42:00.8
6292,Manager,20:32.4
5065,Lead,09:58.0
2175,Lead,07:26.2
5322,Asst. Manager,40:21.4
4964,Lead,50:58.7
306,Executive,31:50.1
1225,Executive,20:54.4
3051,Asst. Manager,49:36.4
42,Manager,43:19.6
7415,Lead,56:19.5
9202,Asst. Manager,46:14.4
532,Asst. Manager,17:37.2
1885,Director,57:04.6
3254,Executive,47:53.0
5094,Lead,35:26.5
9789,Manager,07:32.1
5401,Manager,43:18.6
6184,Manager,07:34.3
6801,Director,13:12.1
1419,Executive,11:13.6
3107,Asst. Manager,41:08.1
633,Asst. Manager,39:30.1
6547,Director,11:20.0
8657,Executive,20:39.0
3735,Asst. Manager,58:20.8
7654,Lead,55:49.5
8286,Lead,28:32.5
648,Director,27:27.1
9335,Executive,23:43.6
9041,Asst. Manager,26:33.7
3291,Lead,47:28.6
4835,Executive,40:38.5
3878,Executive,33:05.3
6824,Director,04:11.7
4300,Manager,23:03.6
2078,Lead,25:17.3
5594,Manager,23:33.7
9409,Lead,25:58.0
2763,Lead,39:48.6
6705,Manager,36:08.3
2238,Lead,40:41.2
5572,Director,14:16.6
7733,Executive,11:30.6
9301,Director,40:03.0
343,Asst. Manager,39:41.2
2336,Executive,24:15.9
5339,Lead,42:37.6
9965,Lead,40:24.1
9433,Director,39:15.3
3691,Executive,06:26.4
6451,Asst. Manager,37:44.3
5775,Director,36:27.1
9501,Executive,51:44.5
4319,Asst. Manager,33:15.3
9268,Director,03:18.0
8304,Manager,30:01.9
78,Executive,52:10.5
406,Manager,19:33.5
7465,Executive,32:09.4
7954,Director,19:33.7
8428,Executive,48:33.0
8951,Manager,51:54.0
7602,Director,54:00.1
7488,Director,06:43.1
4776,Executive,46:07.6
4821,Lead,29:26.7
5406,Asst. Manager,26:58.7
3953,Director,30:09.9
8803,Manager,38:23.7
885,Director,22:22.6
8864,Director,47:19.4
6492,Executive,45:49.0
9944,Director,40:19.2
5483,Director,50:59.0
2827,Manager,25:47.8
6574,Lead,58:28.2
1403,Manager,54:02.2
468,Asst. Manager,32:51.6
2398,Manager,05:33.6
3011,Lead,36:17.8
4871,Lead,07:24.0
8405,Executive,27:15.2
7743,Asst. Manager,43:14.2
8248,Director,59:03.3
2062,Executive,25:34.5
1607,Director,26:57.8
6994,Manager,54:45.4
8845,Lead,30:31.5
5364,Director,52:51.2
5750,Asst. Manager,37:10.3
3089,Director,22:07.3
6416,Executive,01:22.0
2323,Asst. Manager,41:16.1
417,Asst. Manager,10:04.3
9169,Lead,52:06.8
7230,Manager,34:25.2
8045,Director,16:00.7
8593,Manager,58:37.1
5707,Lead,05:19.1
1550,Asst. Manager,07:26.8
612,Manager,40:35.9
3867,Lead,06:46.7
5322,Executive,53:25.7
4807,Manager,10:15.4
6370,Director,14:10.3
200,Manager,10:14.8
8119,Executive,55:13.8
8613,Manager,49:17.4
6412,Asst. Manager,21:44.0
6216,Asst. Manager,58:41.3
4455,Asst. Manager,21:00.2
7188,Executive,56:21.3
27,Lead,06:37.9
2646,Manager,35:08.0
2999,Executive,36:39.1
1884,Lead,41:47.1
1586,Asst. Manager,37:32.3
7440,Asst. Manager,27:15.2
3637,Asst. Manager,47:30.3
1865,Executive,02:18.5
6582,Manager,27:46.8
603,Executive,25:26.5
3014,Lead,03:14.2
2435,Lead,38:09.4
1057,Lead,16:50.6
4399,Executive,36:59.2
6089,Director,50:10.7
368,Director,00:50.9
4979,Asst. Manager,33:57.1
4857,Manager,06:12.6
1963,Director,13:59.9
2016,Asst. Manager,11:54.1
697,Lead,59:13.0
2776,Asst. Manager,45:56.5
8567,Executive,17:15.3
3812,Manager,53:56.6
8743,Lead,17:43.9
5948,Asst. Manager,30:46.8
8053,Asst. Manager,27:50.4
9796,Asst. Manager,26:35.6
1066,Asst. Manager,24:19.8
7141,Asst. Manager,17:58.7
3869,Manager,17:14.4
2190,Manager,24:14.9
2305,Asst. Manager,44:57.9
9609,Asst. Manager,41:21.1
564,Executive,04:25.6
1329,Executive,54:02.4
954,Executive,52:29.1
2767,Director,05:56.9
1603,Lead,44:18.3
9563,Manager,24:24.2
488,Asst. Manager,21:47.1
3872,Executive,15:55.1
7731,Director,42:54.5
5633,Executive,37:56.5
3622,Lead,36:46.7
8077,Director,27:51.5
6092,Manager,54:44.9
2247,Asst. Manager,04:55.1
6509,Lead,53:36.8
5708,Director,47:23.1
3511,Lead,18:05.1
4292,Asst. Manager,43:38.4
5933,Lead,55:07.0
1295,Director,02:59.0
5787,Manager,23:20.2
1750,Director,33:14.7
4758,Manager,47:40.9
2734,Lead,38:07.1
2541,Manager,24:24.9
9887,Asst. Manager,52:39.2
7279,Asst. Manager,36:01.3
9120,Asst. Manager,44:00.8
2291,Director,17:38.5
5823,Asst. Manager,49:31.0
9481,Manager,36:06.1
3288,Lead,27:42.7
6397,Asst. Manager,40:37.4
9221,Director,07:31.6
7373,Director,05:26.8
2109,Lead,30:00.1
7201,Director,55:03.1
5620,Executive,35:37.8
2800,Asst. Manager,11:54.0
6655,Lead,20:53.8
5750,Manager,27:14.8
8531,Manager,09:40.1
1928,Lead,18:48.6
9178,Lead,50:45.3
6434,Asst. Manager,34:06.5
4775,Lead,10:58.6
9361,Manager,25:05.4
9479,Executive,24:54.6
5226,Director,51:19.3
8395,Manager,32:10.5
3941,Manager,00:57.9
5212,Lead,36:38.7
2719,Executive,43:34.3
8164,Executive,47:24.1
813,Executive,35:56.1
4654,Executive,24:51.5
7704,Lead,40:49.3
1171,Lead,56:53.2
4644,Director,57:41.5
6761,Lead,07:21.8
7141,Director,33:09.4
9349,Manager,20:02.0
4308,Lead,43:00.4
4412,Asst. Manager,51:16.7
4683,Asst. Manager,26:25.2
8440,Director,18:48.7
7452,Lead,31:36.5
9709,Asst. Manager,48:53.4
4494,Asst. Manager,13:38.0
9089,Director,26:53.3
161,Executive,47:15.4
4493,Asst. Manager,28:06.4
6266,Manager,51:04.5
8286,Manager,45:14.6
2547,Director,38:18.6
1985,Lead,41:23.8
8087,Asst. Manager,25:17.9
4468,Lead,30:05.8
8228,Lead,24:04.3
4456,Executive,41:08.5
7088,Manager,59:25.3
9035,Asst. Manager,12:30.9
6606,Asst. Manager,42:38.1
9020,Executive,52:06.6
1268,Asst. Manager,08:35.6
3129,Director,35:35.9
7909,Asst. Manager,17:44.5
9047,Asst. Manager,57:10.2
1707,Executive,05:38.2
3012,Executive,09:09.2
5368,Asst. Manager,31:32.4
1952,Director,08:17.4
6573,Asst. Manager,09:31.2
9244,Asst. Manager,24:33.6
8764,Director,12:18.5
1152,Lead,21:23.2
1275,Asst. Manager,14:07.3
6031,Lead,08:25.3
5923,Manager,13:31.8
5695,Manager,37:32.0
377,Manager,32:32.8
5197,Executive,24:01.6
8068,Manager,51:06.8
509,Executive,41:47.2
9501,Manager,00:53.9
6724,Manager,27:22.6
8157,Director,53:19.9
3716,Asst. Manager,51:59.2
9490,Manager,47:40.9
8016,Manager,09:31.4
852,Manager,34:49.1
720,Lead,01:28.9
6062,Lead,21:03.5
9140,Asst. Manager,16:04.5
6035,Lead,48:19.0
7150,Lead,31:48.9
6295,Lead,02:35.1
7089,Asst. Manager,23:37.6
7216,Lead,06:28.4
5360,Asst. Manager,24:13.1
2079,Director,25:38.2
1340,Director,49:30.8
3073,Director,22:26.2
3563,Director,55:53.8
5365,Lead,48:14.7
8045,Lead,08:41.8
9518,Asst. Manager,47:08.8
6147,Manager,02:01.7
3712,Executive,32:16.5
4677,Asst. Manager,54:08.5
2150,Manager,42:57.4
1404,Executive,55:03.4
7646,Asst. Manager,04:55.8
4583,Manager,48:23.6
8166,Director,45:08.5
1688,Executive,26:54.1
1919,Lead,23:36.1
8814,Asst. Manager,47:18.6
3832,Manager,54:51.3
3150,Executive,48:15.8
2728,Director,59:59.7
9773,Director,30:53.4
9350,Lead,44:40.9
9829,Executive,38:17.7
8326,Manager,43:09.9
7062,Asst. Manager,14:35.6
7571,Lead,42:02.5
4589,Lead,56:01.4
6090,Executive,17:51.2
586,Director,27:01.3
4505,Manager,35:23.0
3493,Manager,23:03.2
9798,Manager,56:49.2
7433,Director,10:27.5
8653,Manager,48:46.5
2308,Asst. Manager,37:50.8
4638,Asst. Manager,32:51.5
468,Asst. Manager,15:46.6
949,Asst. Manager,34:58.6
5610,Manager,53:01.1
8515,Director,42:45.0
2138,Lead,56:56.4
142,Asst. Manager,47:10.1
9124,Manager,43:22.9
9912,Asst. Manager,14:01.7
1445,Director,43:35.4
3213,Lead,26:29.3
3437,Lead,16:44.8
7293,Director,50:18.7
3811,Asst. Manager,57:23.2
2945,Director,19:33.3
8696,Asst. Manager,12:14.6
3376,Lead,23:18.1
8472,Director,03:16.1
3323,Manager,38:43.6
1064,Manager,30:58.3
583,Executive,20:23.9
8186,Lead,29:58.3
5072,Executive,39:40.4
569,Executive,45:57.8
8225,Manager,41:14.3
8890,Director,30:07.4
5050,Lead,19:47.7
8286,Executive,09:08.7
1182,Lead,08:52.9
1357,Manager,22:06.9
4780,Manager,32:41.2
5546,Lead,25:34.9
4914,Asst. Manager,07:03.3
2768,Lead,16:43.9
6495,Manager,28:52.8
1176,Director,55:35.4
2438,Lead,41:41.1
5184,Executive,36:22.7
3120,Lead,13:42.5
1791,Executive,50:13.2
7843,Manager,19:35.9
5099,Executive,26:39.0
5242,Executive,24:50.3
7778,Asst. Manager,52:12.7
5332,Director,34:12.2
6729,Executive,08:40.0
8436,Executive,41:29.2
2542,Executive,16:20.4
5794,Director,33:39.1
475,Director,58:28.7
1133,Asst. Manager,40:03.9
3381,Manager,09:31.0
4793,Executive,22:54.2
7161,Director,35:31.3
6625,Director,45:05.3
7871,Asst. Manager,25:37.1
371,Asst. Manager,24:59.7
2177,Executive,59:04.7
4511,Executive,42:43.9
